Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2024-03-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Korea; Rep.;KOR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8355.33249044979;9474.6433498095;10184.8552721685;11030.7122214434;12187.2555355436;13502.5832876745;14694.0971256223;15721.7066007329;14974.6589950948;16807.1288084919;18538.8353837996;19724.4268319807;21396.8374675735;22095.8712172792;23773.8272177562;25186.8686842106;26884.265970573;29064.9190659905;29946.076955548;29508.3832158234;31736.6285125668;32546.7545290745;33557.1274635385;34244.3130061752;35324.4979135698;37902.399829133;39575.4536839404;40957.4166975738;43044.2916122817;43865.0431375765;45142.7611100118;48594.5811337014;51666.3750432053
Kuwait;KWT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36475.0192216178;49032.7184483391;54719.5059852846;58081.508337368;57822.7025653047;58284.820609678;59149.1212547897;57093.3320004886;59312.0937239183;59045.2697576763;60092.7611195619;70043.6350090242;77375.4430529748;85033.2051698545;89139.7819054651;91484.7303530321;90355.243675395;80128.4492240415;75193.7118972568;78780.7284892953;81564.6333043905;75486.7153788054;68766.2684945365;46346.7035918815;43678.5163224538;50007.2995366017;50119.6247627465;49321.4723671014;46382.8997432743;50295.2825400107;58349.2114120915;
Latin America & Caribbean (excluding high income);LAC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6179.6973603458;6463.80969028387;6648.62605281591;6835.7520129394;7228.8515424032;7313.96510264359;7596.18563762371;7997.60504800147;8174.01958134002;8199.44796693398;8571.01231887524;8665.96589471123;8750.05644627354;9030.21541507757;9634.47750495534;10213.5974329335;11022.6976107495;11780.7296551851;12416.8617885391;12212.8152981442;13039.0820101772;13899.5876007448;14173.4263642119;14628.5265655523;14926.8430451354;14692.4230348282;14901.0436599353;15488.0034069846;15921.4707889244;16191.3715401116;15250.5704510484;16854.6489097865;18808.4262023835;
Lao PDR;LAO;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1011.33825923939;1060.28751868683;1113.6528266656;1175.45105776245;1265.37944190872;1349.2214940719;1435.18817658179;1527.96534277923;1576.9588762524;1686.09557966447;1793.78327907313;1908.4642493186;2021.28879686874;2154.35086006809;2320.56066859351;2526.29555141101;2784.17824583482;3028.39135152386;3276.72519090272;3491.58604053439;3778.15390636514;4106.34223302081;4793.83289949539;5241.84600214602;5828.375006622;6126.44061262459;6798.3603075641;7211.25908924885;7727.75255071461;8172.57792327144;8198.83647346487;8658.80903945646;9387.37441239891;
Lebanon;LBN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2991.28914160207;4529.52895119247;5280.99245024835;5873.10043131575;6369.05051788456;6796.96315620659;7560.12050272603;7632.92054086933;7865.38147446576;7801.31174035361;7952.95623747671;8312.48084804017;8618.18258660584;8954.79152496334;9659.28746264773;10079.3834118835;10379.6584945335;11435.2684345724;12508.6857749262;13698.9340278502;14835.3725783442;15125.822947491;15840.895779328;15584.6239866504;14985.5236961443;15379.5997847163;16588.0866297906;17808.0768860143;18368.7981230584;17913.8848372897;14563.7705343443;14330.5156325828;;
Liberia;LBR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;976.243155021094;997.609540943384;1024.16407683257;723.737155468991;753.531100830958;782.16470364386;823.487383327847;881.161914273149;923.798372710104;948.620097529854;989.469176541254;1050.72508381553;1149.99361619166;1331.33453423316;1367.66846286359;1272.596565446;1393.54398465651;1533.41123787771;1558.31683493886;1517.37293329666;1461.34144690879;1570.47437952052;;
Libya;LBY;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20391.9515585721;21215.2301567334;20821.5239389036;20441.8582342541;22974.8845558259;24016.2506193372;26995.6939597273;28965.9570894267;30960.4071192785;30839.5002000938;29056.5061370635;30257.0112784627;16091.4359862225;29393.2769424583;24136.0705468896;20809.5930273525;22163.1407961987;21871.7681024275;24212.9109270915;26352.833120488;23491.2000624256;16495.9902211392;22371.380781578;23382.7324088016;
St. Lucia;LCA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6733.15500804814;6891.74140850576;7497.55557437506;7607.03634191554;7790.6042763604;7998.0899193651;8294.31108758709;8298.73503143115;8840.04030528789;9122.54552844947;9260.97146016316;9084.57563361499;9195.58589109367;9702.13032367014;10609.0358773352;10821.2495669136;11769.0993704942;12214.7341057988;12983.1476567442;12613.5251986118;12713.8097230012;13444.3467963592;13288.7697538265;13725.1851193305;13989.2819184388;13815.4997968858;14584.5269379514;15247.4630286811;15998.3550314961;16116.5082984261;12303.7968958515;14395.6776257445;17835.6975441173;
Latin America & Caribbean;LCN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6277.98746413694;6603.00880064061;6833.11058531897;7029.53538177524;7395.28528210635;7524.70405116362;7807.84315090812;8234.89593297526;8416.855553879;8417.70951446262;8798.84887566389;8931.58943226071;8968.90766626023;9207.87987249211;9900.38380773302;10530.6586846424;11436.4240838298;12242.730054651;12862.9554748569;12631.0933071552;13424.6927313943;14316.4142217864;14629.6582170298;15105.7466353442;15420.5565277897;15209.4589226473;15451.2425058054;16075.0737906739;16560.2383009957;16877.1724191805;15925.8668850268;17655.4387183528;19704.371254797;
Least developed countries: UN classification;LDC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;947.821767999662;976.673816139458;985.409065981459;988.119865215139;993.536204909364;1046.88331152735;1098.6532906282;1152.08903749679;1183.14144229158;1222.04540140302;1275.94092547428;1342.5929253492;1394.42976693487;1460.70119233938;1558.60093062778;1686.64429878184;1818.07194728437;1959.86171373735;2079.11466238844;2135.03740041343;2242.69736748608;2319.77940702652;2377.44838815866;2499.11106226652;2653.22439071903;2708.66094071784;2829.63458239365;2946.0901542609;3091.76538947951;3236.75840583913;3202.58564928974;3356.69132991261;3687.82585498166;
Low income;LIC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;770.928138779523;788.572657020084;782.070186452134;788.767656598949;792.486504432916;827.188544811524;864.091158816746;916.067701839907;933.515244183978;953.062047588778;982.337355956011;1031.89980699642;1058.15008766155;1099.92412757102;1164.15087880327;1244.47555586684;1322.69491197091;1403.5963044118;1469.10051289198;1491.37799043401;1570.69751221348;1578.01060279279;1493.48215625329;1561.23229619645;1691.09757736926;1755.04652034537;1851.24078708939;1894.37553615137;1957.32642420252;2021.62947416808;2005.11731352771;2078.16964539215;2255.91283393169;
Liechtenstein;LIE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sri Lanka;LKA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2402.10935610782;2565.88308158178;2707.5154923817;2929.50590051984;3126.96496307731;3337.40011499396;3499.7447073856;3762.13564181365;3959.26432153982;4163.14289865652;4487.44241264536;4483.27040927087;4686.49156556758;5012.38652414688;5375.05259944138;5834.70903002669;6411.82069467045;6959.84428261497;7438.70424035503;7676.83028167698;8316.30519585095;9140.50431725218;10319.3961636956;10952.8928548709;11452.4737217154;11998.202508565;12921.0549689967;13544.5189851873;14083.6863851359;14217.4686559492;13664.2266549465;14621.516338857;14410.1880225641;
Lower middle income;LMC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1970.33372509906;2028.25461085707;2078.61450443987;2094.1375381874;2124.06536166419;2211.08094493237;2330.24119166933;2400.3855055193;2481.02573757608;2595.43524487797;2721.657584096;2848.48035456561;2978.46302717372;3183.26250307659;3432.38095596272;3698.41659555007;4001.89731703705;4327.55581140918;4504.2796787739;4666.61041651509;4954.63921352309;5202.55897185658;5468.41476819954;5658.66158578568;5809.81411193828;5912.12607298459;6181.23156165412;6475.18546103473;6865.83270741335;7143.00557545605;6907.44946458588;7575.39267331479;8430.46907157125;
Low & middle income;LMY;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2531.5776562342;2624.47245699926;2691.50030527173;2781.91418004685;2876.72531038415;3009.60425902601;3179.48509826655;3338.47410751123;3364.05311435964;3495.37196461221;3729.93528393384;3904.15560689267;4094.15835334993;4366.91761722151;4759.83531025491;5197.40017078555;5764.34172219834;6339.55505080737;6807.41446128393;6998.5722734509;7526.0804248873;8065.17617576334;8517.24882794287;8894.60505666711;9150.58234082815;9208.67955783828;9507.86591633418;9959.0478004511;10574.8314697435;11046.151719148;10875.207717971;12001.3230023115;13255.2201772132;
Lesotho;LSO;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;768.530845584934;835.697956780198;899.937639396624;939.96270180375;1004.0435723282;1046.00185189005;1112.67858670025;1163.3837006244;1186.71120232551;1203.94653917969;1276.1318512183;1350.78720928892;1383.1108000278;1478.05199841457;1549.35851042751;1659.98573291594;1784.17266764512;1902.69488834876;2034.45088153673;2007.57608491084;2124.41022149495;2252.03620707547;2264.2835801788;2506.94711499017;2734.85986122408;2990.86729296457;2918.24021630272;2571.0740273731;2561.56579666799;2538.56964348551;2349.89760919224;2470.97977515337;2646.1759238104;
Late-demographic dividend;LTE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2881.63591264655;2976.54789371114;3037.07003124072;3215.49947993509;3403.13666933633;3636.04709338953;3858.12243166818;4091.8131701948;4203.30536616266;4413.00074060774;4796.59590644069;5121.20666156296;5496.92308482079;5975.56156746291;6595.89779304137;7304.9196509447;8316.15492154147;9350.89258562778;10290.2853477342;10675.0729036843;11609.6354456141;12682.2736603103;13521.3143344938;14237.7238732024;14722.0153504216;14749.4940610061;15205.3139316923;16041.6175551901;17287.6536374988;18364.2919782856;18556.6471468662;20714.3294487906;22834.1012617601;
Lithuania;LTU;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5926.4760082806;6383.33455282493;7068.23646417049;7762.50505830334;7820.70101296085;8446.92767760874;9438.82333945754;10480.6960970491;12068.3910578299;13030.8324958165;14510.5967849364;16483.8503582706;19098.8653406362;20721.1393319979;18116.228528997;20093.3453948576;22884.8755910695;24703.7403952162;26721.7002165919;28184.2813023168;28834.5570242411;30925.2413840761;33761.9475000677;36376.5278839032;40577.8037367455;41168.2149817792;46410.0676392912;50968.939392596;
Luxembourg;LUX;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29929.0521561855;33168.4287884896;34085.8238280804;35874.7047629493;37526.2619141439;38319.7630124135;39707.461526777;42477.7398314956;44267.1768586838;49844.6769627976;55124.2922512694;56141.7751664486;58575.6792717544;60199.8507967788;64694.4334161028;68787.8547494266;78878.0275161487;85129.1888169612;90970.7211980147;86873.2562419563;90346.0688268008;94475.0302265023;96636.426643956;100925.011992241;105296.284588232;107859.685999308;113365.176082265;114985.842235989;116498.512080919;121403.823719046;122114.101599326;137947.34385169;146457.020543986;
Latvia;LVA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5513.8841420375;5806.89814805549;6486.2707630723;7068.15503550875;7405.82707337883;8040.50904846532;9047.20863863781;10081.1918636281;11061.6153754177;12279.0153168697;13913.8517478568;15859.3153882025;18240.6712357059;19573.2574107403;17023.2975926097;17703.9136026456;19248.4580124625;21290.5016471166;22639.1590264447;23815.6086023522;24972.8362766881;26721.8364985868;28673.6225736307;30877.0419264805;33294.5077885749;33733.0651257205;36777.8928459839;41624.6567554913;
Macao SAR; China;MAC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26719.8064321465;27673.1971170599;31208.5044955543;32868.7042855738;34272.1655291335;35427.5216883836;35244.7627145624;35109.5989200967;33309.3329300056;32459.5805734113;34584.1785910296;35786.0513539855;38654.1810184019;42781.189656604;54107.9225045787;58695.5387429349;66798.0084688082;76482.4255442918;78504.5803068395;77954.2317968497;96181.9457627427;116537.537811435;129705.121459921;149421.592694249;149325.171801762;113813.739005369;112351.277234359;122838.382786163;131302.826338343;127747.219110728;57992.2133399872;73734.0816117443;61230.9624698427
St. Martin (French part);MAF;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2754.77563476563;3002.130859375;2957.02270507813;2957.14965820313;3289.46997070313;3128.86157226563;3526.24853515625;3478.62915039063;3717.6279296875;3780.34985351563;3912.095703125;4251.72802734375;4420.7548828125;4726.59765625;5010.85205078125;5261.40771484375;5768.400390625;6047.79345703125;6429.3291015625;6625.4375;6847.3896484375;7275.17041015625;7280.837890625;7483.09814453125;7149.0361328125;7669.9453125;7693.05712890625;7921.619140625;8266.1435546875;8566.1162109375;7969.43603515625;8900.478515625;9547.6640625;
Monaco;MCO;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova;MDA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3145.67148965879;3021.05246735773;3135.33935845723;2964.39732783354;2909.48165211266;3044.29521853318;3310.16163742944;3632.3702673823;3959.66139491537;4377.65450322798;4865.37378094962;5270.8714784317;5588.65267845784;6151.81355157264;5827.12212091529;6322.15823303113;6832.94156502961;7277.25632680437;8283.88220817174;8724.06965036232;9312.7345862146;10487.6385473963;11464.0181535546;12434.6484689262;13318.8059326638;12512.6003653958;15121.7243285411;15719.2324862641;
Madagascar;MDG;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1182.67348232102;1111.65064870489;1115.9546699228;1130.85296739759;1118.76808374739;1125.14006291041;1133.77370286013;1158.58192999652;1179.83219831701;1214.4635981237;1258.48687455598;1323.53967191427;1143.02579802738;1242.64390916575;1304.33831533283;1368.61845328756;1444.12259480355;1522.62812315795;1608.48065046575;1509.96152427936;1494.13023699004;1506.46799990919;1489.63149802035;1494.68537098702;1515.59830020438;1508.44270598406;1568.3893573884;1548.15642479839;1594.76149230168;1652.71334671339;1516.65423219176;1635.74014825093;1774.65630399746;
Maldives;MDV;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6190.52325623518;6654.10436719411;7195.50602648206;7685.97387640782;8147.23579244578;8517.60639792762;8225.77609370849;8809.1074000313;10048.2283126733;10740.7004117311;9677.85249045841;12041.9187600723;12811.3087589383;13732.9166616154;12251.4534296621;12786.8731705609;13684.5992846906;13954.2758567785;15236.1014559736;16600.779049084;17598.5759442047;18354.1933871386;19221.9669983717;20634.0109257286;21878.2211209175;14582.8665410054;20698.425899192;25124.6094529944;
Middle East & North Africa;MEA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7718.82763097752;8447.74410656951;8790.73643655495;8952.09243680512;9119.28105388609;9339.36650157235;9774.7347291179;10072.0889015301;10450.9180076816;10597.0388673459;11335.4245929793;11539.6780780136;11706.8575740631;12261.6981177491;13336.6892985854;14086.7365696868;14963.3232991778;15783.8297020801;16382.6558350871;16206.6010964806;16842.0288805557;17504.0935267074;18012.6111537347;17858.5204939153;17542.5292621958;15868.1176933355;15659.0390847281;16391.5097215034;16821.174043109;16999.8582101478;16444.5379070838;17718.8850116782;19806.5058834915;
Mexico;MEX;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8693.60062033876;9196.44719066177;9587.17964358285;9145.72492017183;9567.52694088882;9021.74136151861;9585.91215215973;10274.0927045683;10847.922185674;11119.9356442351;11794.3236037342;11821.965971039;11835.4929333326;12130.8527363456;12712.4087324601;13306.6563916259;14591.5841588851;15097.2879014088;15779.1903706123;15322.6333251744;16063.1663319243;17432.1475042725;18170.0246425433;18333.3743799667;18983.7789898807;19217.8587908168;20225.710240328;20582.2523679391;21015.9257556815;21095.7354216286;19471.5023678685;21123.6718346798;23900.3799175672;
Marshall Islands;MHL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018.33170203526;2043.76870601733;2194.74134500064;2336.50328440011;2481.24029709263;2694.72705780786;2421.42130991709;2268.31868096274;2240.56244223972;2215.69528679796;2280.05704662504;2481.91991119465;2610.92587730966;2619.57732965686;2730.18709218565;2871.22341257082;2973.37659712735;3167.99197883587;2994.17341979023;3137.80783576647;3359.57629335879;3450.78201819096;3520.36106431193;3772.83086336447;3869.18715418768;4071.46555487865;4294.40396021853;4649.23115007632;5161.47788392704;5961.74768399034;6045.39307991084;6594.29953549562;7092.027363937;
Middle income;MIC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2661.55994320488;2760.87229203122;2834.93812007131;2933.75345709809;3037.34216920851;3179.96531965482;3362.69184366104;3532.77614734704;3561.60379854119;3704.65888821647;3958.65281993772;4146.47402730571;4354.40932706695;4651.76155128158;5078.20308173983;5553.03474239198;6170.82751883114;6799.17653596645;7312.76753811819;7528.63296232865;8108.67850126388;8709.65925260254;9224.69570489806;9642.90939302079;9922.84197234663;9991.7855247613;10325.3394290881;10833.2164328511;11523.8322499591;12057.8125134877;11888.6369680219;13154.095980769;14558.3263508581;
North Macedonia;MKD;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5397.5201020132;5254.96879848111;5068.30645958099;4851.70415010574;4903.63306971434;4946.8910501695;5070.93696956246;5225.73572512961;5448.05271303553;5724.4473317594;6152.58898382692;6051.7185424893;6519.18922231312;6595.83098783763;7172.18076457022;7848.88296708719;8690.2003524079;9353.00907515237;10521.932872467;11009.6516701885;11359.0880936207;11689.8906953758;11915.6539374752;12727.3642251029;13434.8487482162;13888.2012976645;15137.9287415769;15706.4316922223;16796.3341297706;18270.7553734986;17877.9125693508;19902.8198301911;21304.4620126479;
Mali;MLI;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.874279876754;859.489271183057;833.730347786298;862.417508868441;894.805950798987;902.533010834148;963.433008376494;1004.82177037204;1066.18918400413;1111.81247601556;1103.74326386229;1263.39724511522;1282.12083932436;1381.62591335669;1394.53967565895;1482.43750538859;1547.41817276076;1591.33496025671;1644.35901407;1678.88169119726;1732.13084831016;1766.843103581;1706.67910207368;1753.87977832642;1847.91007247323;1957.00349503136;2103.00864786621;2153.84563800797;2238.11810842788;2313.15909415929;2242.79170220215;2340.01919940458;2518.94728348582;
Malta;MLT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8321.81624619447;8898.41967245704;9430.34731379305;9986.20718493932;10675.5242176172;11510.1492030514;12164.2085751489;13448.4304043455;14165.3306134337;15110.4330225427;18357.8363084387;18516.1407077462;19979.8598016163;20930.5983841034;21545.9220210041;22306.5911690754;23320.8951182022;25064.8292465762;26523.6201724788;26648.7530499146;28717.7846399307;28973.1666967941;30243.8112734791;32295.8478268844;34344.1002327532;37454.9357291627;39705.7006275885;43493.4262600589;45874.4647953738;50291.1078894958;46477.0657692505;53387.2378429299;58546.9244179155;
Myanmar;MMR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.957747456917;443.398493385908;490.59519357304;525.539830772984;569.422948325807;613.882055996405;657.07342209234;697.36801005069;737.460832117515;820.027621749279;943.47573562751;1063.04765630021;1197.33479957604;1376.84172598648;1591.53236565151;1849.08766897448;2139.08574592203;2442.18500912526;2728.29668020326;3017.73111995073;3322.80184978553;3552.46993617521;3815.87180869244;4111.8008839021;4346.26259896661;4427.7677914251;4424.70849686336;4670.08072918311;5045.70668606101;5435.52093964736;4972.30365941914;4539.50936547255;5019.73973180583;
Middle East & North Africa (excluding high income);MNA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4671.8331515197;5027.91086490275;5257.41536045286;5351.69837088703;5426.49123628943;5573.97263842226;5918.54022425233;6122.04437300876;6475.10556706467;6751.76465099461;7207.15829892733;7426.98228171;7658.19496984499;7825.57035952819;8506.89191760508;8972.5039476023;9540.48662469818;10206.9510237453;10554.26037781;10661.5712674793;11131.9584941322;11140.9189306867;11354.1878574923;11199.7664877038;10855.8349023042;10206.5683387603;10270.8473341204;10710.9377451233;10985.4638009402;11100.9581909352;10816.204110686;11633.3281466986;12816.6551187829;
Montenegro;MNE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6002.5561054378;6772.32332139671;7237.95488956427;7341.26491267473;7842.47590015876;8313.6330797832;10458.7014571553;12462.1567232711;13816.6110315793;13021.7446497775;13633.6639647379;14472.423129205;13863.8752916089;14870.1646635604;15371.1737620593;16332.7572528658;18199.2841094995;19682.2745280535;21513.3642131627;24140.672716531;21004.7441266297;24511.2620665873;28324.5686887852;
Mongolia;MNG;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3378.01154017667;3132.63962201934;2860.10753906321;2792.8926468455;2873.92276815699;3082.67503233614;3172.92732771729;3318.58439051891;3434.31461715965;3555.14443922668;3643.61053763807;3802.16658366221;4008.49337416138;4335.97119599278;4883.73257938141;5357.26206580412;5944.02232602655;6667.2410069621;7320.55288280222;7184.47091583051;7631.14592121004;8998.68772182404;10346.0148830066;10685.7169294891;11198.3213997661;10769.2543621137;10832.4825378265;11431.4980165191;12342.0380175301;12986.377468024;12320.279332722;12875.6253827585;14260.3096543967;
Northern Mariana Islands;MNP;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;291.3627025937;310.045894987346;287.66107571951;317.742677250776;329.060548143073;328.089372405515;358.682581193;397.058066888732;432.649169738205;478.858494383041;481.500791747902;541.834118214297;588.174116457865;626.589128215704;678.253454925047;724.664002586227;800.276656922994;862.134885585715;914.814323868449;949.571464566732;996.869465801425;1058.66932310275;1073.07185370018;1112.73931115643;1166.89347703907;1321.86979814678;1385.40384054904;1291.67147896237;1329.07109280004;1344.88491337651;1307.287996601;1359.31060326;1477.34939961028;
Mauritania;MRT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2673.33233474104;2731.09502350323;2738.05369906592;2848.81444765306;2725.4101973521;2972.16375533186;3138.77445142768;2995.35833584374;3032.38012443434;3102.77647378769;2964.59288928368;2934.39259494864;2957.18037958961;3155.55427985659;3320.77114876099;3637.09046969764;4337.52044543443;4266.91766022709;4227.34530930613;4144.17436384188;4181.97757650422;4314.77319512521;4344.63216806053;4570.49234696341;4393.08553995573;4306.67679890061;4829.60860902715;5259.06290234387;5496.24521091554;5621.65307737761;5529.72100455318;5674.29243197364;6295.78099826155;
Mauritius;MUS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5007.61027508844;5348.52864112385;5750.52646453022;6113.10144970264;6411.4916776737;6768.15412353125;7203.14609522332;7647.74212047805;8117.61230913078;8340.23858103299;9138.57710728304;9581.27819844766;9819.3398116954;10529.9792258326;11210.3153660164;11697.8993299503;12586.7342433617;13605.1031860841;14560.2486521184;15099.2031390752;15911.6331038321;16877.4651716884;17191.910088786;18102.9201375356;18874.82078036;19743.6252998896;21308.6852960876;22143.8265496345;23571.8941577226;24680.5577987914;21365.1126895676;23079.0674559154;26979.0532195774;
Malawi;MWI;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671.877326849471;732.814168072004;675.063659019673;747.561446497937;693.823348831318;828.426561114497;887.957790329792;919.497960464026;946.284109195325;967.053270431012;981.699003785598;931.526255564738;938.803237071674;986.548357452722;1040.11747775466;1077.89628065334;1131.21803664536;1237.73594621472;1319.33420118914;1397.17671127034;1468.09520783593;1528.11656048512;1486.90931912267;1594.53399829193;1552.27468083005;1457.13940603904;1475.11961229057;1454.77749244971;1513.96703495532;1582.0707248913;1573.03948273011;1645.40371503016;1732.60411139387;
Malaysia;MYS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7010.26813954226;7718.63272454435;8359.69439379481;9146.2649050259;9921.60084821074;10822.4354254883;11799.4022518818;12542.2505587971;11447.5687652667;12013.9731487304;13038.5347897317;13061.2604892083;13632.5350241;14351.4149668154;15367.4433996851;16314.3091398153;17364.5023802826;18549.0271227554;19408.6705311668;18860.4807172444;20146.9616228331;21308.2157821446;22527.0010497572;22959.2017588422;24012.8250919123;24164.9596770962;24864.0392388323;25935.1395225396;27480.9549227598;28848.1008541329;27300.2667960893;29139.3704951624;33525.3012498421;
